pb190,pe021,pl016,rl060,ph050,pb030,rl020,rb240,ph010,pd050,pl040b,pl040a,py080g,pl090,m_k,py020g,pd020,ph060,rl050,pl100,pl145,rb230,ph020,rl010,pl141,pd060,ap,pl060,rb220,hb030,pl051b,pl051a,py130g,py110g,py021g,pe041,py035g,py100g,pd030,rl040,pl111b,ph070,pl111a,pl073,pl150,pl271,pl074,pd070,pl075,py090n,ph030,pl032,pl076,pb205,py050n,py010n,pb200,py090g,sl,py050g,py030g,py010g,pe010,rb090,rb050,pl088,pl089,pl200,rl030,pd080,pl085,ph040,pl086,pl087,pl080,py120n,py140g,objectid,age,py120g
2,,3,,,2031230001,,2031230002,2,1,3,,0,0,2,0,1,2,,,,,2,,,3,3,,,20312300,93,,0,0,0,600,0,0,1,,46,,,0,,60,0,1,0,0,3,6,0,1,0,0,1,0,7,0,0,0,2,2,313.16503,0,12,5,,1,0,2,0,0,0,0,0,5721,30,0
2,,,,,2031230002,,2031230001,,1,,3,0,0,2,0,1,,,,1,,2,,21,3,3,45,,20312300,,83,0,0,0,200,376.79,0,1,,,,56,12,2,0,0,1,0,0,3,1,0,1,0,20132.77,1,0,7,0,222.31,24000,2,1,313.16503,0,0,10,,1,0,2,0,0,0,215.23,0,5722,31,258.49
,,,0,,2031230003,35,,,,,,,,2,,,,0,,,2031230001,,,,,3,,2031230002,20312300,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,7,,,,,2,313.16503,,,,2,,,,,,,,,5723,9,
,,,0,,2031230004,,,,,,,,,2,,,,0,,,2031230001,,40,,,3,,2031230002,20312300,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,7,,,,,1,313.16503,,,,0,,,,,,,,,5724,4,
4,,3,,,2031270001,,,3,2,3,,0,0,2,0,2,,,,,,2,,,2,3,,,20312700,,,0,418.68,0,100,0,4657.68,1,,,,,0,,,0,2,0,0,3,3,0,2,0,0,3,0,7,0,0,0,2,2,80.70594,0,0,24,,3,12,2,0,0,0,0,0,5725,81,0
1,,3,,,2031280001,,,,1,3,,0,0,2,0,1,,,,,2031280002,1,,,2,3,,,20312800,,,0,0,0,100,0,0,1,,1,,,0,,44,2,1,1,0,3,2,1,2,0,4487.3,3,0,7,0,131.28,7417.03,2,1,116.34044,0,0,,,1,0,,0,0,8,0,0,5726,56,0
4,,3,,4,2031280002,,,4,1,3,,0,0,2,0,3,1,,,,,1,,,3,3,,,20312800,92,,0,418.68,0,0,0,5177.07,1,,,4,,0,,,0,3,0,0,1,3,0,2,0,0,3,0,7,0,0,0,2,2,116.34044,0,0,,,3,12,1,0,0,0,0,0,5727,87,0
4,,3,,,2031290001,,,4,3,2,,0,0,2,0,1,,,,,,1,,,3,3,,,20312900,61,,0,418.68,0,100,0,4399.29,1,,,,,0,,,0,3,0,0,1,3,0,2,0,0,3,0,7,0,0,0,2,2,84.73457,0,0,,,3,12,2,0,0,0,0,0,5728,87,0
1,,3,,,2031290002,,,,1,3,,0,0,2,0,2,,,,,2031290001,2,,,2,3,,,20312900,93,,0,0,0,350,2.67,0,1,,41,,,0,,52,0,2,0,1781.68,3,2,0,2,0,71.48,3,1781.68,7,0,1.57,88.8,2,1,84.73457,0,0,,,2,0,,0,0,12,0,0,5729,52,0
4,,3,,,2031300001,,,4,1,3,,0,0,2,0,3,,,,,,1,,,3,6,,,20313000,93,,0,418.68,0,100,0,7919.94,1,,,,,0,,,0,1,0,0,2,3,0,2,0,0,3,0,7,0,0,0,2,2,141.46289,0,0,21,,3,12,2,0,0,0,0,0,5730,91,0
4,,3,,4,2031350001,,,4,1,3,,0,0,2,0,1,,,,,,1,,,3,6,,,20313500,61,,0,418.68,0,450,0,4845.84,1,,,,,0,,,0,3,0,0,1,3,0,2,0,0,3,0,7,0,0,0,2,2,146.85673,0,0,34,,3,12,1,0,0,0,0,0,5731,79,0
2,60,,,,2031360001,,2031360002,2,3,,3,0,0,2,0,1,,,,1,,2,,21,3,6,40,,20313600,,31,0,0,0,600,81,0,1,,,,41,12,2,0,0,1,0,0,3,1,0,1,0,16751.39,1,0,7,0,607.12,27467.88,1,1,234.27226,0,0,6,,1,0,2,0,0,0,229.33,0,5732,33,290.29
2,,,,,2031360002,,2031360001,,3,,3,0,0,2,0,1,2,,,1,,2,,21,3,6,40,,20313600,,22,0,0,0,600,126,0,1,,,,86,12,2,0,0,1,0,0,3,1,0,1,0,19479.99,1,0,7,0,571.93,32112.37,2,2,234.27226,0,0,3,,1,0,2,0,0,0,624.45,0,5733,32,769.83
,,,3,,2031360003,30,,,,,,,,2,,,,0,,,2031360002,,,,,6,,2031360001,20313600,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,7,,,,,2,234.27226,,,,0,,,,,,,,,5734,9,
1,,,,,2031370001,,,3,3,,3,0,0,2,0,3,,,,1,,2,,21,3,6,40,,20313700,,83,0,0,0,350,0,0,1,,,,85,0,2,27,0,1,0,2639.09,3,1,0,2,265.2,2479.78,3,2639.09,7,265.2,76.64,3280.68,2,1,334.43525,0,0,38,,1,0,2,0,0,12,831.67,0,5735,61,1031.81
2,,3,,,2031380001,,2031380002,3,1,3,,0,0,2,0,1,2,,,,,1,,,1,6,,,20313800,11,,6581.4,0,0,700,0,0,1,,84,,,0,,0,0,1,0,0,2,4,0,1,0,0,1,0,7,0,0,0,2,2,107.25051,0,0,,,1,0,2,12,0,0,0,0,5736,60,0
2,,,,,2031380002,,2031380001,,1,,2,0,0,2,0,1,2,,,1,,2,,,3,6,40,,20313800,,,0,0,0,450,0,0,1,,,,43,0,,0,0,1,12,0,3,1,0,1,6505.8,0,1,0,7,8400,0,0,2,1,107.25051,0,0,36,,1,0,2,0,0,0,0,0,5737,59,0
1,,,,,2031400001,,,2,3,,3,0,0,2,78.22,1,,,,1,2031400002,2,,21,2,6,40,,20314000,,12,0,0,78.22,600,1192.89,0,1,,,,17,12,1,0,0,2,0,0,3,1,0,2,0,21764.68,3,0,7,0,703.8,36632.42,2,2,98.62713,0,0,11,,1,0,,0,0,0,0,0,5738,35,0
4,,,,,2031400002,,,,,,,0,0,2,0,,,,,1,,,,,,6,,,20314000,,,0,0,0,,0,0,,,,,,0,,,0,,12,0,,1,0,2,16941.95,0,3,0,7,18523,0,0,2,2,98.62713,0,0,,,,0,,0,0,0,0,0,5739,57,0
,,,0,,2031400004,,,,,,,,,2,,,,0,,,2031400001,,40,,,6,,,20314000,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,7,,,,,2,98.62713,,,,0,,,,,,,,,5740,5,
1,,,,,2031420001,,,2,2,,3,0,0,2,0,1,2,,,1,,1,,21,3,6,40,,20314200,,72,0,0,0,600,0,0,1,,,,47,12,2,0,0,1,0,0,3,1,0,2,0,12870.33,3,0,7,0,352.02,20108.18,2,1,302.34176,0,0,12,,1,0,2,0,0,0,0,0,5741,36,0
2,,3,,,2031430001,,2031430002,,3,3,,0,0,2,0,3,1,,,,,1,,,3,6,,,20314300,83,,0,0,0,200,0,5018.88,1,,1,1,,0,,0,0,1,0,0,2,3,0,1,0,0,1,0,7,0,0,0,2,1,73.14698,0,0,36,,3,12,2,0,0,0,0,0,5742,73,0
2,,3,,,2031430002,,2031430001,4,3,3,,0,0,2,0,3,,,,,,1,,,3,6,,,20314300,81,,0,0,0,200,0,3902.16,1,,,,,0,,,0,3,0,0,2,3,0,1,95.2,0,1,0,7,95.2,0,0,2,2,73.14698,0,0,21,,3,12,2,0,0,0,0,0,5743,75,0
2,,3,,,2031440003,,2031440004,2,1,3,,0,0,2,0,1,2,,,,,2,,,3,6,,,20314400,75,,0,0,0,350,0,6115.8,1,,14,,,0,,0,0,1,0,0,3,3,0,1,0,0,1,0,7,0,0,0,2,2,34.53932,0,0,44,,1,12,2,0,0,0,0,0,5744,67,0
2,,3,,2,2031440004,,2031440003,,1,3,,0,0,2,0,1,2,,,,,1,,,3,6,,,20314400,83,,0,0,0,200,0,7892.76,1,,1,,,0,,0,0,1,0,0,3,3,0,1,196,0,1,0,7,196,2.25,0,2,1,34.53932,0,0,46,,1,12,1,0,0,0,0,0,5745,71,0
1,,,,,2031490001,,,,3,,3,0,0,2,0,1,,,,1,2031490002,1,,21,2,6,40,,20314900,,81,4043.73,0,0,350,344.75,0,1,,,,45,12,2,4,0,1,0,0,3,1,0,2,0,9600,3,0,7,0,203.4,12905.2,2,1,86.04698,0,0,7,,1,0,2,0,0,0,0,0,5746,39,0
1,,3,,,2031490002,,,3,3,3,,0,0,2,0,2,,,,,,1,,,2,6,,,20314900,92,,0,0,0,600,0,5681.4,1,,1,,,0,,0,0,1,0,0,2,3,0,2,0,0,3,0,7,0,0,0,2,2,86.04698,0,0,36,,1,12,2,0,0,0,0,0,5747,68,0
,,,,,2031490004,,,,,,,,,2,,,,,,,,,,,,6,,,20314900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,1,86.04698,,,,,,,,,,,,,5748,12,
1,,3,,,2031500001,,,3,1,3,,0,0,2,0,2,,,,,,2,,,2,6,,,20315000,91,,0,0,0,200,0,0,1,,10,,,0,,20,0,2,0,3234.44,3,2,0,2,40,510.98,3,3234.44,7,40,11.7,634.76,2,2,214.24396,0,0,,,1,0,2,0,0,12,0,0,5749,32,0
,,,0,,2031500002,35,,,,,,,,2,,,,0,,,2031500001,,,,,6,,,20315000,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,7,,,,,2,214.24396,,,,0,,,,,,,,,5750,11,
,,,0,,2031500003,30,,,,,,,,2,,,,0,,,2031500001,,,,,6,,,20315000,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,7,,,,,2,214.24396,,,,0,,,,,,,,,5751,9,
,,,0,,2031500004,,,,,,,,,2,,,,0,,,2031500001,,45,,,6,,,20315000,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,7,,,,,2,214.24396,,,,0,,,,,,,,,5752,3,
1,,3,,,2031520001,,,2,2,3,,0,0,2,0,1,,,,,,2,,,2,6,,,20315200,92,,0,0,0,354,0,0,1,,85,,,0,,0,0,2,0,0,3,6,0,2,0,0,3,0,7,0,0,0,2,2,735.89583,0,12,3,,1,0,2,0,0,0,0,0,5753,23,0
,,,0,,2031520002,,,,,,,,,2,,,,0,,,2031520001,,,,,6,,,20315200,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,7,,,,,1,735.89583,,,,,,,,,,,,,5754,1,
2,,,,,2031530001,,2031530002,3,1,,3,0,0,2,0,1,,,,1,,2,,21,3,6,40,,20315300,,72,0,0,0,340,0,0,1,,,,74,12,2,0,0,1,0,0,3,1,0,1,0,1200,1,0,7,0,26.39,1490.68,2,1,119.95329,0,0,,,1,0,,0,0,0,0,0,5755,58,0
2,,,,,2031530002,,2031530001,,,,,0,0,2,0,,,,,1,,,,,,6,,,20315300,,,0,0,0,,0,0,,,,,,12,,,0,,0,0,,1,0,1,0,0,1,0,7,0,0,0,2,2,119.95329,0,0,,,,0,,0,0,0,0,0,5756,59,0
2,,,,,2031550001,,2031550002,2,1,,3,0,0,2,0,1,,,,1,,2,,21,3,6,40,,20315500,,25,0,0,0,600,30,0,1,,,,93,0,2,11,0,1,0,1385.34,3,1,0,1,0,2706.7,1,1385.34,7,0,64.87,4473.89,2,1,257.56104,0,0,7,,1,0,2,0,0,12,0,1385.34,5757,33,0
2,,,,,2031550002,,2031550001,,,,,0,0,2,0,,,,,2,,,,,,6,,,20315500,,,0,0,0,600,148.58,0,,,,,,0,,,12,,0,0,,1,0,1,0,4026.24,1,0,7,0,71.81,4992.01,2,2,257.56104,0,0,1,,,0,,0,0,0,77.49,0,5758,33,87.63
,,,0,,2031550003,,,,,,,,,2,,,,0,,,2031550002,,20,,,6,,2031550001,20315500,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,7,,,,,1,257.56104,,,,0,,,,,,,,,5759,5,
2,,,,,2031580001,,2031580002,3,1,,4,0,0,2,0,1,2,,,1,,1,,,1,6,42,,20315800,,92,0,0,0,700,0,0,1,,,,1,0,,0,0,3,12,185.04,3,1,0,1,0,0,1,185.04,7,0,0,0,2,2,154.57792,0,0,30,,1,0,2,0,0,0,0,185.04,5760,57,0
2,,,,,2031580002,,2031580001,3,1,,2,0,0,2,0,1,2,,,1,,1,,,1,6,35,,20315800,,92,2547.6,0,0,600,0,600,1,,,,1,0,,,0,1,12,0,1,1,0,1,17624.67,0,1,0,7,18436.5,0,0,2,1,154.57792,0,0,25,,1,0,2,0,0,0,0,0,5761,62,0
4,,3,,,2031600001,,,4,1,3,,0,0,2,0,1,,,,,,1,,,2,6,,,20316000,61,,4894.38,0,0,350,0,0,1,,1,,,0,,0,0,2,0,0,2,4,0,2,0,0,3,0,7,0,0,0,2,2,163.81013,0,0,10,,1,0,2,12,0,0,0,0,5762,60,0
2,,,,,2031610001,,2031610002,2,1,,3,0,0,2,0,1,2,,,1,,2,,21,1,6,40,,20316100,,24,0,0,0,600,35,0,1,,,,27,12,2,0,0,3,0,0,3,1,0,1,0,10419.15,1,0,7,0,274.24,15494.06,2,2,135.36437,0,0,17,,1,0,2,0,0,0,0,0,5763,38,0
2,,,,,2031610002,,2031610001,,,,,0,0,2,0,,,,,1,,,,,,6,,,20316100,,,0,0,0,450,231.62,0,,,,,,12,,,0,,0,0,,1,0,1,0,5278.47,1,0,7,0,136.66,8472.97,2,1,135.36437,0,0,33,,,0,,0,0,0,6686.49,0,5764,54,8454.44
,,,0,,2031610003,30,,,,,,,,2,,,,0,,,2031610001,,,,,6,,2031610002,20316100,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,7,,,,,1,135.36437,,,,0,,,,,,,,,5765,12,
3,,,,,2031630001,,,2,1,,3,0,0,2,0,1,2,,,1,,2,,21,3,6,40,,20316300,,52,0,0,0,350,10,0,1,,,,56,12,2,0,0,1,0,0,3,1,0,2,0,8520,3,0,7,0,143.75,10235.25,2,2,143.91763,0,0,11,,1,0,2,0,0,0,0,0,5766,47,0
1,34,1,,,2031630004,,,,1,,,0,0,2,0,1,,,,,2031630001,2,,,1,6,,,20316300,,,0,0,0,200,0,0,1,,,,,0,,0,0,1,0,0,3,5,0,2,0,0,3,0,7,0,0,0,1,2,143.91763,0,0,,,1,0,2,0,12,0,0,0,5767,17,0
3,,,,,2031640001,,,1,1,,3,0,0,2,0,1,2,,,1,,2,,21,1,6,40,,20316400,,31,0,0,0,350,0,0,1,,,,56,12,1,0,0,1,0,0,3,1,0,2,0,13200,3,0,7,0,232.28,17270.83,2,1,135.36218,0,0,37,,1,0,,0,0,0,1063.36,0,5768,53,1310.06
1,,3,,,2031650001,,,3,1,3,,0,0,2,0,2,,,,,,1,,,2,6,,,20316500,,,0,0,0,350,36.24,0,1,,2,,,0,,,0,2,0,0,2,2,0,2,0,1572.03,3,0,7,0,21.38,1872.92,2,1,307.15792,0,0,32,,2,0,2,0,0,12,0,0,5769,58,0
4,,3,,,2031670001,,,3,1,3,,0,0,2,0,1,2,,,,,1,,,3,6,,,20316700,81,,0,418.68,0,340,0,4051.14,1,,,,,0,,,0,1,0,0,3,3,0,2,514.86,0,3,0,7,514.86,0,0,2,2,148.32838,0,0,20,,1,12,2,0,0,0,0,0,5770,75,0
4,,3,,,2031700002,,,4,3,3,,0,0,2,0,3,2,,,,,1,,,3,6,,,20317000,61,,0,418.68,0,100,0,8476.14,1,,,,,0,,,0,1,0,0,2,3,0,2,0,0,3,0,7,0,0,0,2,2,50.10704,0,0,37,,3,12,2,0,0,0,0,0,5771,87,0
3,,,,,2031720001,,,3,1,,3,0,0,2,0,1,2,,,1,,1,,21,2,6,40,,20317200,,72,0,0,0,600,0,0,1,,,,47,12,2,2,0,1,0,0,3,1,0,2,0,15209.8,3,0,7,0,494.82,25423.84,2,1,257.9573,0,0,35,,1,0,2,0,0,0,0,0,5772,55,0
4,,3,,,2031750001,,,,1,3,,0,0,2,0,1,,,,,,1,,,3,6,,,20317500,92,,0,418.68,0,0,0,5264.4,1,,,,,0,,,0,1,0,0,3,3,0,2,0,0,3,0,7,0,0,0,2,2,41.03801,0,0,30,,3,12,2,0,0,0,0,0,5773,89,0
5,,,,,2031750002,,,,1,,3,0,0,2,0,1,2,,1,2,,1,,21,1,6,10,,20317500,,24,0,0,0,450,0,8424.64,1,,,,96,0,2,0,12,1,0,1165.22,3,1,0,2,0,2400,3,1165.22,7,0,60.76,2932.8,2,2,41.03801,0,0,46,,1,0,2,0,0,0,0,0,5774,67,0
2,,,,,2031750003,,2031750004,,1,,1,0,0,2,454.73,1,2,,,1,2031750002,2,,,1,6,40,,20317500,,11,0,0,454.73,340,140,0,1,,,,96,0,,0,0,1,12,0,3,1,0,1,7200,0,1,0,7,8370,0,0,2,1,41.03801,0,0,21,,1,0,2,0,0,0,0,0,5775,45,0
2,,,,,2031750004,,2031750003,1,1,,3,0,0,2,341.5,1,2,,,1,2031750001,2,,21,1,6,40,,20317500,,96,0,0,341.5,350,60,0,1,,,,,12,2,0,0,1,0,0,3,1,0,1,0,6364.2,1,0,7,0,162.4,8543.96,2,2,41.03801,0,0,19,,1,0,2,0,0,0,500.88,0,5776,45,615.54
3,,,,,2031760001,,,3,1,,3,0,0,2,0,1,,,,1,,2,,21,3,6,40,,20317600,,26,0,0,0,600,0,0,1,,,,25,12,2,0,0,1,0,0,3,1,0,2,1660.75,16924.74,3,0,7,1660.75,388.14,27122.06,2,2,146.37711,0,0,32,,1,0,2,0,0,0,0,0,5777,60,0
2,,,,,2031770001,,2031770002,2,1,,3,0,0,2,0,1,2,,,1,,2,,21,3,6,40,,20317700,,96,0,0,0,340,45,0,1,,,,45,12,2,0,0,1,0,0,3,1,0,1,0,10589.8,1,0,7,0,284.14,15903.25,2,2,214.23279,0,0,35,,1,0,2,0,0,0,169.66,0,5778,55,202.48
2,,3,,,2031770002,,2031770001,,1,3,,0,0,2,0,1,,,,,,1,,,3,6,,,20317700,71,,3716.85,0,0,450,0,0,1,,16,,,0,,0,0,1,0,0,2,4,0,1,0,0,1,0,7,0,0,0,2,1,214.23279,0,0,33,,1,0,2,12,0,0,0,0,5779,58,0
1,,,,,2031770003,,,,1,,3,0,0,2,0,1,,,,1,2031770001,2,,21,1,6,40,2031770002,20317700,,81,0,0,0,450,45,0,1,,,,87,12,2,0,0,1,0,0,3,1,0,2,0,9168,3,0,7,0,184.96,11826.77,2,1,214.23279,0,0,7,,1,0,2,0,0,0,0,0,5780,27,0
1,,,,,2031780001,,,1,1,,3,0,0,2,0,1,,,,1,2031780003,2,,21,1,6,40,2031780002,20317800,,43,0,0,0,600,1600,0,1,,,,10,12,2,0,0,1,0,0,3,1,0,2,0,14154.64,3,0,7,0,400.51,22627.59,2,2,209.48883,0,0,3,,1,0,,0,0,0,130.54,0,5781,24,155.97
2,,,,,2031780002,,2031780003,,3,,2,0,0,2,0,1,,,,2,,2,,,3,6,8,,20317800,,61,3207.69,0,0,450,0,0,1,,,,46,0,,0,0,1,0,0,3,1,12,1,0,0,1,0,7,0,0,0,2,1,209.48883,0,0,,,1,0,2,0,0,0,0,0,5782,52,0
2,,,,,2031780003,,2031780002,,3,,3,0,0,2,0,1,2,,,1,,2,,21,3,6,40,,20317800,,52,0,0,0,450,311.88,0,1,,,,47,12,2,0,0,1,0,0,3,1,0,1,0,23366.96,1,0,7,0,184.01,26000,2,2,209.48883,0,0,3,,1,0,2,0,0,0,0,0,5783,49,0
1,60,3,,,2031780004,,,,1,3,,0,0,2,0,1,,,,,2031780003,2,,,1,6,,2031780002,20317800,91,,0,0,0,344,0,0,1,,81,,,0,,0,0,1,0,0,3,5,0,2,1701.5,0,3,0,7,1708.5,0,0,1,2,209.48883,0,0,,,1,0,2,0,12,0,0,0,5784,19,0
4,,3,,,2031800002,,,5,1,3,,0,0,2,0,2,,,,,,1,,,3,6,,,20318000,92,,0,418.68,0,100,0,4369.68,1,,,,,0,,,0,3,0,0,2,3,0,2,0,0,3,0,7,0,0,0,2,2,166.89689,0,0,35,,3,12,2,0,0,0,0,0,5785,79,0
1,,3,,,2031810001,,,4,1,3,,0,0,2,0,1,,,,,,1,,,1,6,,,20318100,,,5539.56,0,0,600,0,0,1,,43,,,0,,,0,1,0,0,2,4,0,2,0,0,3,0,7,0,0,0,2,1,485.78005,0,0,29,,1,0,,12,0,0,0,0,5786,48,0
2,,3,,,2031840001,,2031840002,,3,3,,0,0,2,0,2,,,,,,2,,,3,6,,,20318400,93,,0,0,0,200,0,0,1,,71,,,0,,25,0,1,0,0,3,2,0,1,0,0,1,0,7,0,0,0,2,1,234.90487,0,0,12,,1,0,2,0,0,12,0,0,5787,56,0
2,,3,,,2031840002,,2031840001,2,3,3,,0,0,2,0,2,,,,,,1,,,3,6,,,20318400,93,,4518.72,0,0,100,0,0,1,,1,,,0,,0,0,1,0,0,3,4,0,1,0,0,1,0,7,0,0,0,2,2,234.90487,0,0,2,,1,0,2,12,0,0,0,0,5788,49,0
1,,,,,2031840003,,,,1,,3,0,0,2,0,2,,,,1,2031840002,2,,21,3,6,40,2031840001,20318400,,75,0,0,0,344,307.05,0,1,,,,43,12,2,0,0,1,0,0,3,1,0,2,0,12000,3,0,7,0,181.16,14835.24,2,1,234.90487,0,0,2,,1,0,2,0,0,0,0,0,5789,26,0
1,20,1,,,2031840004,,,,1,,,0,0,2,0,1,2,,,,2031840002,2,,,1,6,,2031840001,20318400,,,3295.5,0,0,100,0,0,1,,,,,0,,0,0,1,0,0,3,5,0,2,0,0,3,0,7,0,0,0,1,1,234.90487,0,0,,,1,0,2,0,12,0,0,0,5790,16,0
2,,3,,1,2031850001,,2031850002,3,1,3,,0,0,2,0,1,,,,,,1,,,2,6,,,20318500,83,,0,0,0,200,0,0,1,,1,,,0,,,0,2,0,2775.86,2,2,0,1,0,0,1,2775.86,7,0,0,0,2,1,228.86513,0,0,,,1,0,1,0,0,12,0,0,5791,39,0
2,,3,,,2031850002,,2031850001,,1,3,,0,0,2,0,1,,,,,,2,,,3,6,,,20318500,91,,0,0,0,200,0,0,1,,46,,,0,,,0,2,0,0,3,2,0,1,0,0,1,0,7,0,0,0,2,2,228.86513,0,0,,,1,0,2,0,0,12,0,0,5792,35,0
1,20,1,,,2031850003,,,,1,,,0,0,2,0,1,,,,,2031850002,1,,,2,6,,2031850001,20318500,,,3295.5,0,0,100,0,0,1,,,,,0,,0,0,2,0,0,3,5,0,2,0,0,3,0,7,0,0,0,1,1,228.86513,0,0,,,1,0,2,0,12,0,0,0,5793,16,0
,,,0,,2031850004,20,,,,,,,,2,,,,0,,,2031850002,,,,,6,,2031850001,20318500,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,7,,,,,2,228.86513,,,,0,,,,,,,,,5794,12,
,,,0,,2031850005,18,,,,,,,,2,,,,0,,,2031850002,,,,,6,,2031850001,20318500,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,7,,,,,1,228.86513,,,,0,,,,,,,,,5795,7,
2,,,,,2031860001,,2031860002,2,1,,3,0,0,2,0,1,,,,1,,2,,21,3,6,40,,20318600,,12,0,0,0,340,0,0,1,,,,96,12,1,0,0,1,0,0,3,1,0,1,2706.45,8439.18,1,0,7,2706.45,206.98,11693.78,2,2,116.53739,0,0,23,,1,0,2,0,0,0,0,0,5796,51,0
2,,,,,2031860002,,2031860001,,1,,1,0,0,2,0,1,2,,,1,,2,,,3,6,40,,20318600,,13,0,0,0,600,0,0,1,,,,45,0,,0,0,1,12,0,3,1,0,1,10118.34,0,1,0,7,12380,0,0,2,1,116.53739,0,0,,,1,0,2,0,0,0,0,0,5797,54,0
2,,3,,,2031880001,,2031880002,3,3,3,,0,0,2,0,1,,,,,,1,,,3,6,,,20318800,22,,0,0,0,450,0,10867.1,1,,86,,,0,,0,11,3,0,0,2,3,0,1,0,4316.21,1,0,7,0,168.05,6359.94,2,2,69.70467,0,0,47,,1,1,2,0,0,0,2270.35,0,5798,65,2861.79
2,,3,,,2031880002,,2031880001,,3,3,,0,0,2,0,1,,,,,,2,,,3,6,,,20318800,21,,0,0,0,450,0,13166.52,1,,35,,,0,,0,0,3,0,0,3,3,0,1,0,0,1,0,7,0,0,0,2,1,69.70467,0,0,48,,1,12,,0,0,0,0,0,5799,71,0
2,,3,,,2031900001,,2031900002,3,1,3,,0,0,2,0,1,,,,,,2,,,1,6,,,20319000,13,,0,0,0,700,0,8647.8,1,,85,,,3,,0,0,1,0,0,3,3,0,1,212,2286.01,1,0,7,212,70.78,3261.67,2,1,84.26231,0,0,44,,1,9,2,0,0,0,0,0,5800,74,0
2,,,,,2031900002,,2031900001,3,1,,3,0,0,2,0,1,2,,,1,,2,,21,3,6,40,,20319000,,91,0,0,0,600,0,0,1,,,,66,12,2,0,0,1,0,0,3,1,0,1,0,7602.77,1,0,7,0,146.28,10088.39,2,2,84.26231,0,0,34,,1,0,2,0,0,0,0,0,5801,62,0
5,,,,,2031910001,,,3,3,,3,0,0,2,0,1,2,,,2,,1,,21,2,6,20,,20319100,,96,1912.11,0,0,450,0,6642,1,,,,43,0,2,0,12,1,0,0,2,1,0,2,0,3840,3,0,7,0,68.86,4766.03,2,2,139.26306,0,0,37,,1,0,2,0,0,0,212.59,0,5802,71,252.14
2,,3,,,2031920002,,2031920003,3,1,3,,0,0,2,0,1,2,,,,,1,,,3,6,,,20319200,83,,0,0,0,450,0,7196.4,1,,49,,,0,,0,0,1,0,0,3,3,0,1,0,0,1,0,7,0,0,0,2,1,28.82326,0,0,40,,1,12,2,0,0,0,0,0,5803,72,0
2,,3,,,2031920003,,2031920002,,1,3,,0,0,2,0,1,,,,,,1,,,3,6,,,20319200,31,,0,0,0,450,0,4381.8,1,,1,,,0,,0,0,1,0,0,3,3,0,1,0,0,1,0,7,0,0,0,2,2,28.82326,0,0,30,,1,12,2,0,0,0,0,0,5804,71,0
4,,,,,2031960001,,,2,1,,2,0,0,2,0,3,,,,2,,2,,,3,6,20,,20319600,,61,0,0,0,340,0,0,1,,,,1,0,,0,0,1,0,0,3,1,12,2,1434.61,0,3,0,7,1434.61,0,0,2,1,308.05582,0,0,,,1,0,,0,0,0,0,0,5805,53,0
5,,,,,2031980001,,,2,1,,3,0,0,2,0,1,,,,1,,2,,21,3,6,40,,20319800,,24,0,0,0,600,0,0,1,,,,69,12,2,0,0,1,0,0,3,1,0,2,0,13979.67,3,0,7,0,395.21,22328.11,2,2,195.43888,0,0,31,,1,0,,0,0,0,0,0,5806,55,0
4,,3,,,2031990001,,,3,1,4,,0,0,2,0,3,,,,,,1,,,3,6,,,20319900,33,,0,418.68,0,340,0,5098.2,1,,,,,0,,,0,3,0,0,2,3,0,2,0,0,3,0,7,0,0,0,2,2,70.59216,0,0,36,,1,12,2,0,0,0,0,0,5807,88,0
1,,3,,,2032010001,,2032010002,,1,3,,0,0,2,0,1,2,,,,,2,,,2,6,,,20320100,91,,0,0,0,450,0,0,1,,1,,,0,,,0,1,0,0,3,2,0,1,0,0,2,0,7,0,0,0,2,2,209.05908,0,0,10,,1,0,2,0,0,12,0,0,5808,46,0
1,,,,,2032010002,,2032010001,3,1,,3,0,0,2,0,1,,,,1,,2,,21,2,6,40,,20320100,,52,0,0,0,340,0,0,1,,,,45,0,2,0,0,1,12,0,3,1,0,1,0,0,2,0,7,0,0,0,2,1,209.05908,0,0,16,,1,0,,0,0,0,0,0,5809,46,0
1,34,1,,,2032010003,,,,1,,,0,0,2,0,1,2,,,,2032010001,2,,,2,6,,2032010002,20320100,,,0,0,0,200,0,0,1,,,,,0,,0,0,1,0,0,3,5,0,2,0,0,3,0,7,0,0,0,1,2,209.05908,0,0,,,1,0,2,0,12,0,0,0,5810,18,0
,,,0,,2032010004,25,,,,,,,,2,,,,0,,,2032010001,,,,,6,,2032010002,20320100,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,7,,,,,1,209.05908,,,,0,,,,,,,,,5811,9,
